d2,c2,e2,g2,h2,b2,f2,a2
d1,c0,e1,g1,h0,b0,f1,a0
d1,c0,e1,g1,h0,b0,f1,a0
d1,c0,e1,g1,h0,b0,f1,a0
d1,c0,e1,g1,h0,b0,f1,a0
d1,c0,e1,g1,h0,b0,f1,a0
d1,c0,e1,g1,h0,b0,f1,a0
d1,c0,e1,g1,h0,b0,f1,a0
d1,c0,e1,g1,h0,b0,f1,a0
d1,c0,e1,g1,h0,b0,f1,a0
d1,c0,e1,g1,h0,b0,f1,a0
d1,c0,e1,g1,h0,b0,f1,a0
d1,c0,e1,g1,h0,b0,f1,a0
d1,c0,e1,g1,h0,b0,f1,a0
d1,c0,e1,g1,h0,b0,f1,a0
d1,c0,e1,g1,h0,b0,f1,a0
d1,c0,e1,g1,h0,b0,f1,a0
d1,c0,e1,g1,h0,b0,f1,a0
d1,c0,e1,g1,h0,b0,f1,a0
d1,c0,e1,g1,h0,b0,f1,a0
d1,c0,e1,g1,h0,b0,f1,a1
d1,c0,e1,g1,h0,b0,f1,a1
d1,c0,e1,g1,h0,b0,f1,a1
d1,c0,e1,g1,h0,b0,f1,a1
d1,c0,e1,g1,h0,b0,f1,a1
d1,c0,e1,g1,h0,b0,f1,a1
d1,c0,e1,g1,h0,b0,f1,a1
d1,c0,e1,g1,h0,b0,f1,a1
d1,c0,e1,g1,h0,b0,f1,a1
d1,c0,e1,g1,h0,b0,f1,a1
d1,c0,e1,g1,h0,b0,f1,a1
d1,c0,e1,g1,h0,b0,f1,a1
d1,c0,e1,g1,h0,b0,f1,a1
d1,c0,e1,g1,h0,b0,f1,a1
d1,c0,e1,g1,h0,b0,f1,a1
d1,c0,e1,g1,h0,b0,f1,a1
d1,c0,e1,g1,h0,b0,f1,a1
d1,c0,e1,g1,h0,b0,f1,a1
d1,c0,e1,g1,h0,b1,f0,a0
d1,c0,e1,g1,h0,b1,f0,a0
d1,c0,e1,g1,h0,b1,f0,a0
d1,c0,e1,g1,h0,b1,f0,a0
d1,c0,e1,g1,h0,b1,f0,a0
d1,c0,e1,g1,h0,b1,f0,a0
d1,c0,e1,g1,h0,b1,f0,a0
d1,c0,e1,g1,h0,b1,f0,a0
d1,c0,e1,g1,h0,b1,f0,a0
d1,c0,e1,g1,h0,b1,f0,a0
d1,c0,e1,g1,h0,b1,f0,a0
d1,c0,e1,g1,h0,b1,f0,a0
d1,c0,e1,g1,h0,b1,f0,a0
d1,c0,e1,g1,h0,b1,f0,a0
d1,c0,e1,g1,h0,b1,f0,a0
d1,c0,e1,g1,h0,b1,f0,a0
d1,c0,e1,g1,h0,b1,f0,a0
d1,c0,e1,g1,h0,b1,f0,a0
d1,c0,e1,g1,h0,b1,f0,a0
d1,c0,e1,g1,h0,b1,f0,a0
d1,c0,e1,g1,h0,b1,f0,a0
d1,c0,e1,g1,h0,b1,f0,a0
d1,c0,e1,g1,h0,b1,f0,a0
d1,c0,e1,g1,h0,b1,f0,a0
d1,c0,e1,g1,h0,b1,f0,a0
d1,c0,e1,g1,h0,b1,f0,a1
d1,c0,e1,g1,h0,b1,f0,a1
d1,c0,e1,g1,h0,b1,f0,a1
d1,c0,e1,g1,h0,b1,f0,a1
d1,c0,e1,g1,h0,b1,f0,a1
d1,c0,e1,g1,h0,b1,f0,a1
d1,c0,e1,g1,h0,b1,f0,a1
d1,c0,e1,g1,h0,b1,f0,a1
d1,c0,e1,g1,h0,b1,f0,a1
d1,c0,e1,g1,h0,b1,f0,a1
d1,c0,e1,g1,h0,b1,f0,a1
d1,c0,e1,g1,h0,b1,f0,a1
d1,c0,e1,g1,h0,b1,f0,a1
d1,c0,e1,g1,h0,b1,f0,a1
d1,c0,e1,g1,h0,b1,f0,a1
d1,c0,e1,g1,h0,b1,f0,a1
d1,c0,e1,g1,h0,b1,f0,a1
d1,c0,e1,g1,h0,b1,f0,a1
d1,c0,e1,g1,h0,b1,f0,a1
d1,c0,e1,g1,h0,b1,f0,a1
d1,c0,e1,g1,h0,b1,f0,a1
d1,c0,e1,g1,h0,b1,f0,a1
d1,c0,e1,g1,h0,b1,f0,a1
d1,c0,e1,g1,h0,b1,f0,a1
d1,c0,e1,g1,h0,b1,f0,a1
d1,c0,e1,g1,h0,b1,f1,a0
d1,c0,e1,g1,h0,b1,f1,a0
d1,c0,e1,g1,h0,b1,f1,a0
d1,c0,e1,g1,h0,b1,f1,a0
d1,c0,e1,g1,h0,b1,f1,a0
d1,c0,e1,g1,h0,b1,f1,a0
d1,c0,e1,g1,h0,b1,f1,a0
d1,c0,e1,g1,h0,b1,f1,a0
d1,c0,e1,g1,h0,b1,f1,a0
d1,c0,e1,g1,h0,b1,f1,a0
d1,c0,e1,g1,h0,b1,f1,a0
d1,c0,e1,g1,h0,b1,f1,a0
d1,c0,e1,g1,h0,b1,f1,a0
d1,c0,e1,g1,h0,b1,f1,a0
d1,c0,e1,g1,h0,b1,f1,a0
d1,c0,e1,g1,h0,b1,f1,a0
d1,c0,e1,g1,h0,b1,f1,a0
d1,c0,e1,g1,h0,b1,f1,a0
d1,c0,e1,g1,h0,b1,f1,a0
d1,c0,e1,g1,h0,b1,f1,a0
d1,c0,e1,g1,h0,b1,f1,a0
d1,c0,e1,g1,h0,b1,f1,a0
d1,c0,e1,g1,h0,b1,f1,a0
d1,c0,e1,g1,h0,b1,f1,a0
d1,c0,e1,g1,h0,b1,f1,a1
d1,c0,e1,g1,h0,b1,f1,a1
d1,c0,e1,g1,h0,b1,f1,a1
d1,c0,e1,g1,h0,b1,f1,a1
d1,c0,e1,g1,h0,b1,f1,a1
d1,c0,e1,g1,h0,b1,f1,a1
d1,c0,e1,g1,h0,b1,f1,a1
d1,c0,e1,g1,h0,b1,f1,a1
d1,c0,e1,g1,h0,b1,f1,a1
d1,c0,e1,g1,h0,b1,f1,a1
d1,c0,e1,g1,h0,b1,f1,a1
d1,c0,e1,g1,h0,b1,f1,a1
d1,c0,e1,g1,h1,b0,f0,a0
d1,c0,e1,g1,h1,b0,f0,a0
d1,c0,e1,g1,h1,b0,f0,a0
d1,c0,e1,g1,h1,b0,f0,a0
d1,c0,e1,g1,h1,b0,f0,a0
d1,c0,e1,g1,h1,b0,f0,a0
d1,c0,e1,g1,h1,b0,f0,a0
d1,c0,e1,g1,h1,b0,f0,a0
d1,c0,e1,g1,h1,b0,f0,a0
d1,c0,e1,g1,h1,b0,f0,a0
d1,c0,e1,g1,h1,b0,f0,a0
d1,c0,e1,g1,h1,b0,f0,a1
d1,c0,e1,g1,h1,b0,f0,a1
d1,c0,e1,g1,h1,b0,f0,a1
d1,c0,e1,g1,h1,b0,f0,a1
d1,c0,e1,g1,h1,b0,f0,a1
d1,c0,e1,g1,h1,b0,f0,a1
d1,c0,e1,g1,h1,b0,f0,a1
d1,c0,e1,g1,h1,b0,f0,a1
d1,c0,e1,g1,h1,b0,f0,a1
d1,c0,e1,g1,h1,b0,f0,a1
d1,c0,e1,g1,h1,b0,f0,a1
d1,c0,e1,g1,h1,b0,f0,a1
d1,c0,e1,g1,h1,b0,f0,a1
d1,c0,e1,g1,h1,b0,f0,a1
d1,c0,e1,g1,h1,b0,f0,a1
d1,c0,e1,g1,h1,b0,f0,a1
d1,c0,e1,g1,h1,b0,f0,a1
d1,c0,e1,g1,h1,b0,f0,a1
d1,c0,e1,g1,h1,b0,f0,a1
d1,c0,e1,g1,h1,b0,f0,a1
d1,c0,e1,g1,h1,b0,f0,a1
d1,c0,e1,g1,h1,b0,f0,a1
d1,c0,e1,g1,h1,b0,f0,a1
d1,c0,e1,g1,h1,b0,f0,a1
d1,c0,e1,g1,h1,b0,f1,a0
d1,c0,e1,g1,h1,b0,f1,a0
d1,c0,e1,g1,h1,b0,f1,a0
d1,c0,e1,g1,h1,b0,f1,a0
d1,c0,e1,g1,h1,b0,f1,a0
d1,c0,e1,g1,h1,b0,f1,a0
d1,c0,e1,g1,h1,b0,f1,a0
d1,c0,e1,g1,h1,b0,f1,a0
d1,c0,e1,g1,h1,b0,f1,a0
d1,c0,e1,g1,h1,b0,f1,a0
d1,c0,e1,g1,h1,b0,f1,a0
d1,c0,e1,g1,h1,b0,f1,a0
d1,c0,e1,g1,h1,b0,f1,a0
d1,c0,e1,g1,h1,b0,f1,a0
d1,c0,e1,g1,h1,b0,f1,a0
d1,c0,e1,g1,h1,b0,f1,a0
d1,c0,e1,g1,h1,b0,f1,a0
d1,c0,e1,g1,h1,b0,f1,a0
d1,c0,e1,g1,h1,b0,f1,a0
d1,c0,e1,g1,h1,b0,f1,a0
d1,c0,e1,g1,h1,b0,f1,a0
d1,c0,e1,g1,h1,b0,f1,a0
d1,c0,e1,g1,h1,b0,f1,a0
d1,c0,e1,g1,h1,b0,f1,a0
d1,c0,e1,g1,h1,b0,f1,a0
d1,c0,e1,g1,h1,b0,f1,a0
d1,c0,e1,g1,h1,b0,f1,a1
d1,c0,e1,g1,h1,b0,f1,a1
d1,c0,e1,g1,h1,b0,f1,a1
d1,c0,e1,g1,h1,b0,f1,a1
d1,c0,e1,g1,h1,b0,f1,a1
d1,c0,e1,g1,h1,b0,f1,a1
d1,c0,e1,g1,h1,b0,f1,a1
d1,c0,e1,g1,h1,b0,f1,a1
d1,c0,e1,g1,h1,b0,f1,a1
d1,c0,e1,g1,h1,b0,f1,a1
d1,c0,e1,g1,h1,b0,f1,a1
d1,c0,e1,g1,h1,b0,f1,a1
d1,c0,e1,g1,h1,b0,f1,a1
d1,c0,e1,g1,h1,b0,f1,a1
d1,c0,e1,g1,h1,b0,f1,a1
d1,c0,e1,g1,h1,b0,f1,a1
d1,c0,e1,g1,h1,b0,f1,a1
d1,c0,e1,g1,h1,b0,f1,a1
d1,c0,e1,g1,h1,b0,f1,a1
d1,c0,e1,g1,h1,b0,f1,a1
d1,c0,e1,g1,h1,b0,f1,a1
d1,c0,e1,g1,h1,b0,f1,a1
d1,c0,e1,g1,h1,b0,f1,a1
d1,c0,e1,g1,h1,b0,f1,a1
d1,c0,e1,g1,h1,b0,f1,a1
d1,c0,e1,g1,h1,b0,f1,a1
d1,c0,e1,g1,h1,b0,f1,a1
d1,c0,e1,g1,h1,b0,f1,a1
d1,c0,e1,g1,h1,b0,f1,a1
d1,c0,e1,g1,h1,b1,f0,a0
d1,c0,e1,g1,h1,b1,f0,a0
d1,c0,e1,g1,h1,b1,f0,a0
d1,c0,e1,g1,h1,b1,f0,a0
d1,c0,e1,g1,h1,b1,f0,a0
d1,c0,e1,g1,h1,b1,f0,a0
d1,c0,e1,g1,h1,b1,f0,a0
d1,c0,e1,g1,h1,b1,f0,a0
d1,c0,e1,g1,h1,b1,f0,a0
d1,c0,e1,g1,h1,b1,f0,a0
d1,c0,e1,g1,h1,b1,f0,a0
d1,c0,e1,g1,h1,b1,f0,a0
d1,c0,e1,g1,h1,b1,f0,a0
d1,c0,e1,g1,h1,b1,f0,a0
d1,c0,e1,g1,h1,b1,f0,a0
d1,c0,e1,g1,h1,b1,f0,a0
d1,c0,e1,g1,h1,b1,f0,a0
d1,c0,e1,g1,h1,b1,f0,a0
d1,c0,e1,g1,h1,b1,f0,a0
d1,c0,e1,g1,h1,b1,f0,a0
d1,c0,e1,g1,h1,b1,f0,a1
d1,c0,e1,g1,h1,b1,f0,a1
d1,c0,e1,g1,h1,b1,f0,a1
d1,c0,e1,g1,h1,b1,f0,a1
d1,c0,e1,g1,h1,b1,f0,a1
d1,c0,e1,g1,h1,b1,f0,a1
d1,c0,e1,g1,h1,b1,f0,a1
d1,c0,e1,g1,h1,b1,f0,a1
d1,c0,e1,g1,h1,b1,f0,a1
d1,c0,e1,g1,h1,b1,f0,a1
d1,c0,e1,g1,h1,b1,f1,a0
d1,c0,e1,g1,h1,b1,f1,a0
d1,c0,e1,g1,h1,b1,f1,a0
d1,c0,e1,g1,h1,b1,f1,a0
d1,c0,e1,g1,h1,b1,f1,a0
d1,c0,e1,g1,h1,b1,f1,a0
d1,c0,e1,g1,h1,b1,f1,a0
d1,c0,e1,g1,h1,b1,f1,a0
d1,c0,e1,g1,h1,b1,f1,a0
d1,c0,e1,g1,h1,b1,f1,a0
d1,c0,e1,g1,h1,b1,f1,a0
d1,c0,e1,g1,h1,b1,f1,a0
d1,c0,e1,g1,h1,b1,f1,a0
d1,c0,e1,g1,h1,b1,f1,a0
d1,c0,e1,g1,h1,b1,f1,a0
d1,c0,e1,g1,h1,b1,f1,a0
d1,c0,e1,g1,h1,b1,f1,a0
d1,c0,e1,g1,h1,b1,f1,a0
d1,c0,e1,g1,h1,b1,f1,a0
d1,c0,e1,g1,h1,b1,f1,a0
d1,c0,e1,g1,h1,b1,f1,a0
d1,c0,e1,g1,h1,b1,f1,a0
d1,c0,e1,g1,h1,b1,f1,a0
d1,c0,e1,g1,h1,b1,f1,a0
d1,c0,e1,g1,h1,b1,f1,a1
d1,c0,e1,g1,h1,b1,f1,a1
d1,c0,e1,g1,h1,b1,f1,a1
d1,c0,e1,g1,h1,b1,f1,a1
d1,c0,e1,g1,h1,b1,f1,a1
d1,c0,e1,g1,h1,b1,f1,a1
d1,c0,e1,g1,h1,b1,f1,a1
d1,c0,e1,g1,h1,b1,f1,a1
d1,c0,e1,g1,h1,b1,f1,a1
d1,c0,e1,g1,h1,b1,f1,a1
d1,c1,e0,g0,h0,b0,f0,a0
d1,c1,e0,g0,h0,b0,f0,a0
d1,c1,e0,g0,h0,b0,f0,a0
d1,c1,e0,g0,h0,b0,f0,a0
d1,c1,e0,g0,h0,b0,f0,a0
d1,c1,e0,g0,h0,b0,f0,a0
d1,c1,e0,g0,h0,b0,f0,a0
d1,c1,e0,g0,h0,b0,f0,a0
d1,c1,e0,g0,h0,b0,f0,a0
d1,c1,e0,g0,h0,b0,f0,a0
d1,c1,e0,g0,h0,b0,f0,a0
d1,c1,e0,g0,h0,b0,f0,a0
d1,c1,e0,g0,h0,b0,f0,a1
d1,c1,e0,g0,h0,b0,f0,a1
d1,c1,e0,g0,h0,b0,f0,a1
d1,c1,e0,g0,h0,b0,f0,a1
d1,c1,e0,g0,h0,b0,f0,a1
d1,c1,e0,g0,h0,b0,f0,a1
d1,c1,e0,g0,h0,b0,f0,a1
d1,c1,e0,g0,h0,b0,f0,a1
d1,c1,e0,g0,h0,b0,f0,a1
d1,c1,e0,g0,h0,b0,f0,a1
d1,c1,e0,g0,h0,b0,f0,a1
d1,c1,e0,g0,h0,b0,f0,a1
d1,c1,e0,g0,h0,b0,f0,a1
d1,c1,e0,g0,h0,b0,f0,a1
d1,c1,e0,g0,h0,b0,f0,a1
d1,c1,e0,g0,h0,b0,f0,a1
d1,c1,e0,g0,h0,b0,f0,a1
d1,c1,e0,g0,h0,b0,f0,a1
d1,c1,e0,g0,h0,b0,f0,a1
d1,c1,e0,g0,h0,b0,f1,a0
d1,c1,e0,g0,h0,b0,f1,a0
d1,c1,e0,g0,h0,b0,f1,a0
d1,c1,e0,g0,h0,b0,f1,a0
d1,c1,e0,g0,h0,b0,f1,a0
d1,c1,e0,g0,h0,b0,f1,a0
d1,c1,e0,g0,h0,b0,f1,a0
d1,c1,e0,g0,h0,b0,f1,a0
d1,c1,e0,g0,h0,b0,f1,a0
d1,c1,e0,g0,h0,b0,f1,a0
d1,c1,e0,g0,h0,b0,f1,a0
d1,c1,e0,g0,h0,b0,f1,a0
d1,c1,e0,g0,h0,b0,f1,a0
d1,c1,e0,g0,h0,b0,f1,a0
d1,c1,e0,g0,h0,b0,f1,a0
d1,c1,e0,g0,h0,b0,f1,a0
d1,c1,e0,g0,h0,b0,f1,a1
d1,c1,e0,g0,h0,b0,f1,a1
d1,c1,e0,g0,h0,b0,f1,a1
d1,c1,e0,g0,h0,b0,f1,a1
d1,c1,e0,g0,h0,b0,f1,a1
d1,c1,e0,g0,h0,b0,f1,a1
d1,c1,e0,g0,h0,b0,f1,a1
d1,c1,e0,g0,h0,b0,f1,a1
d1,c1,e0,g0,h0,b0,f1,a1
d1,c1,e0,g0,h0,b0,f1,a1
d1,c1,e0,g0,h0,b0,f1,a1
d1,c1,e0,g0,h0,b0,f1,a1
d1,c1,e0,g0,h0,b0,f1,a1
d1,c1,e0,g0,h0,b0,f1,a1
d1,c1,e0,g0,h0,b0,f1,a1
d1,c1,e0,g0,h0,b0,f1,a1
d1,c1,e0,g0,h0,b0,f1,a1
d1,c1,e0,g0,h0,b0,f1,a1
d1,c1,e0,g0,h0,b0,f1,a1
d1,c1,e0,g0,h0,b0,f1,a1
d1,c1,e0,g0,h0,b0,f1,a1
d1,c1,e0,g0,h0,b0,f1,a1
d1,c1,e0,g0,h0,b0,f1,a1
d1,c1,e0,g0,h0,b0,f1,a1
d1,c1,e0,g0,h0,b0,f1,a1
d1,c1,e0,g0,h0,b0,f1,a1
d1,c1,e0,g0,h0,b1,f0,a0
d1,c1,e0,g0,h0,b1,f0,a0
d1,c1,e0,g0,h0,b1,f0,a0
d1,c1,e0,g0,h0,b1,f0,a0
d1,c1,e0,g0,h0,b1,f0,a0
d1,c1,e0,g0,h0,b1,f0,a0
d1,c1,e0,g0,h0,b1,f0,a0
d1,c1,e0,g0,h0,b1,f0,a0
d1,c1,e0,g0,h0,b1,f0,a0
d1,c1,e0,g0,h0,b1,f0,a0
d1,c1,e0,g0,h0,b1,f0,a0
d1,c1,e0,g0,h0,b1,f0,a0
d1,c1,e0,g0,h0,b1,f0,a0
d1,c1,e0,g0,h0,b1,f0,a0
d1,c1,e0,g0,h0,b1,f0,a0
d1,c1,e0,g0,h0,b1,f0,a0
d1,c1,e0,g0,h0,b1,f0,a0
d1,c1,e0,g0,h0,b1,f0,a0
d1,c1,e0,g0,h0,b1,f0,a0
d1,c1,e0,g0,h0,b1,f0,a0
d1,c1,e0,g0,h0,b1,f0,a0
d1,c1,e0,g0,h0,b1,f0,a0
d1,c1,e0,g0,h0,b1,f0,a1
d1,c1,e0,g0,h0,b1,f0,a1
d1,c1,e0,g0,h0,b1,f0,a1
d1,c1,e0,g0,h0,b1,f0,a1
d1,c1,e0,g0,h0,b1,f0,a1
d1,c1,e0,g0,h0,b1,f0,a1
d1,c1,e0,g0,h0,b1,f0,a1
d1,c1,e0,g0,h0,b1,f0,a1
d1,c1,e0,g0,h0,b1,f0,a1
d1,c1,e0,g0,h0,b1,f0,a1
d1,c1,e0,g0,h0,b1,f0,a1
d1,c1,e0,g0,h0,b1,f0,a1
d1,c1,e0,g0,h0,b1,f0,a1
d1,c1,e0,g0,h0,b1,f0,a1
d1,c1,e0,g0,h0,b1,f0,a1
d1,c1,e0,g0,h0,b1,f0,a1
d1,c1,e0,g0,h0,b1,f0,a1
d1,c1,e0,g0,h0,b1,f0,a1
d1,c1,e0,g0,h0,b1,f0,a1
d1,c1,e0,g0,h0,b1,f1,a0
d1,c1,e0,g0,h0,b1,f1,a0
d1,c1,e0,g0,h0,b1,f1,a0
d1,c1,e0,g0,h0,b1,f1,a0
d1,c1,e0,g0,h0,b1,f1,a0
d1,c1,e0,g0,h0,b1,f1,a0
d1,c1,e0,g0,h0,b1,f1,a0
d1,c1,e0,g0,h0,b1,f1,a0
d1,c1,e0,g0,h0,b1,f1,a0
d1,c1,e0,g0,h0,b1,f1,a0
d1,c1,e0,g0,h0,b1,f1,a0
d1,c1,e0,g0,h0,b1,f1,a0
d1,c1,e0,g0,h0,b1,f1,a0
d1,c1,e0,g0,h0,b1,f1,a0
d1,c1,e0,g0,h0,b1,f1,a0
d1,c1,e0,g0,h0,b1,f1,a0
d1,c1,e0,g0,h0,b1,f1,a0
d1,c1,e0,g0,h0,b1,f1,a0
d1,c1,e0,g0,h0,b1,f1,a0
d1,c1,e0,g0,h0,b1,f1,a0
d1,c1,e0,g0,h0,b1,f1,a1
d1,c1,e0,g0,h0,b1,f1,a1
d1,c1,e0,g0,h0,b1,f1,a1
d1,c1,e0,g0,h0,b1,f1,a1
d1,c1,e0,g0,h0,b1,f1,a1
d1,c1,e0,g0,h0,b1,f1,a1
d1,c1,e0,g0,h0,b1,f1,a1
d1,c1,e0,g0,h0,b1,f1,a1
d1,c1,e0,g0,h0,b1,f1,a1
d1,c1,e0,g0,h0,b1,f1,a1
d1,c1,e0,g0,h0,b1,f1,a1
d1,c1,e0,g0,h0,b1,f1,a1
d1,c1,e0,g0,h0,b1,f1,a1
d1,c1,e0,g0,h0,b1,f1,a1
d1,c1,e0,g0,h0,b1,f1,a1
d1,c1,e0,g0,h0,b1,f1,a1
d1,c1,e0,g0,h0,b1,f1,a1
d1,c1,e0,g0,h0,b1,f1,a1
d1,c1,e0,g0,h0,b1,f1,a1
d1,c1,e0,g0,h0,b1,f1,a1
d1,c1,e0,g0,h0,b1,f1,a1
d1,c1,e0,g0,h1,b0,f0,a0
d1,c1,e0,g0,h1,b0,f0,a0
d1,c1,e0,g0,h1,b0,f0,a0
d1,c1,e0,g0,h1,b0,f0,a0
d1,c1,e0,g0,h1,b0,f0,a0
d1,c1,e0,g0,h1,b0,f0,a0
d1,c1,e0,g0,h1,b0,f0,a0
d1,c1,e0,g0,h1,b0,f0,a0
d1,c1,e0,g0,h1,b0,f0,a0
d1,c1,e0,g0,h1,b0,f0,a0
d1,c1,e0,g0,h1,b0,f0,a0
d1,c1,e0,g0,h1,b0,f0,a0
d1,c1,e0,g0,h1,b0,f0,a0
d1,c1,e0,g0,h1,b0,f0,a0
d1,c1,e0,g0,h1,b0,f0,a0
d1,c1,e0,g0,h1,b0,f0,a0
d1,c1,e0,g0,h1,b0,f0,a0
d1,c1,e0,g0,h1,b0,f0,a0
d1,c1,e0,g0,h1,b0,f0,a0
d1,c1,e0,g0,h1,b0,f0,a0
d1,c1,e0,g0,h1,b0,f0,a0
d1,c1,e0,g0,h1,b0,f0,a0
d1,c1,e0,g0,h1,b0,f0,a0
d1,c1,e0,g0,h1,b0,f0,a0
d1,c1,e0,g0,h1,b0,f0,a0
d1,c1,e0,g0,h1,b0,f0,a0
d1,c1,e0,g0,h1,b0,f0,a0
d1,c1,e0,g0,h1,b0,f0,a0
d1,c1,e0,g0,h1,b0,f0,a1
d1,c1,e0,g0,h1,b0,f0,a1
d1,c1,e0,g0,h1,b0,f0,a1
d1,c1,e0,g0,h1,b0,f0,a1
d1,c1,e0,g0,h1,b0,f0,a1
d1,c1,e0,g0,h1,b0,f0,a1
d1,c1,e0,g0,h1,b0,f0,a1
d1,c1,e0,g0,h1,b0,f0,a1
d1,c1,e0,g0,h1,b0,f0,a1
d1,c1,e0,g0,h1,b0,f0,a1
d1,c1,e0,g0,h1,b0,f0,a1
d1,c1,e0,g0,h1,b0,f0,a1
d1,c1,e0,g0,h1,b0,f0,a1
d1,c1,e0,g0,h1,b0,f0,a1
d1,c1,e0,g0,h1,b0,f0,a1
d1,c1,e0,g0,h1,b0,f0,a1
d1,c1,e0,g0,h1,b0,f0,a1
d1,c1,e0,g0,h1,b0,f0,a1
d1,c1,e0,g0,h1,b0,f0,a1
d1,c1,e0,g0,h1,b0,f0,a1
d1,c1,e0,g0,h1,b0,f1,a0
d1,c1,e0,g0,h1,b0,f1,a0
d1,c1,e0,g0,h1,b0,f1,a0
d1,c1,e0,g0,h1,b0,f1,a0
d1,c1,e0,g0,h1,b0,f1,a0
d1,c1,e0,g0,h1,b0,f1,a0
d1,c1,e0,g0,h1,b0,f1,a0
d1,c1,e0,g0,h1,b0,f1,a0
d1,c1,e0,g0,h1,b0,f1,a0
d1,c1,e0,g0,h1,b0,f1,a0
d1,c1,e0,g0,h1,b0,f1,a0
d1,c1,e0,g0,h1,b0,f1,a0
d1,c1,e0,g0,h1,b0,f1,a0
d1,c1,e0,g0,h1,b0,f1,a1
d1,c1,e0,g0,h1,b0,f1,a1
d1,c1,e0,g0,h1,b0,f1,a1
d1,c1,e0,g0,h1,b0,f1,a1
d1,c1,e0,g0,h1,b0,f1,a1
d1,c1,e0,g0,h1,b0,f1,a1
d1,c1,e0,g0,h1,b0,f1,a1
d1,c1,e0,g0,h1,b0,f1,a1
d1,c1,e0,g0,h1,b0,f1,a1
d1,c1,e0,g0,h1,b0,f1,a1
d1,c1,e0,g0,h1,b1,f0,a0
d1,c1,e0,g0,h1,b1,f0,a0
d1,c1,e0,g0,h1,b1,f0,a0
d1,c1,e0,g0,h1,b1,f0,a0
d1,c1,e0,g0,h1,b1,f0,a0
d1,c1,e0,g0,h1,b1,f0,a0
d1,c1,e0,g0,h1,b1,f0,a0
d1,c1,e0,g0,h1,b1,f0,a0
d1,c1,e0,g0,h1,b1,f0,a0
d1,c1,e0,g0,h1,b1,f0,a0
d1,c1,e0,g0,h1,b1,f0,a0
d1,c1,e0,g0,h1,b1,f0,a0
d1,c1,e0,g0,h1,b1,f0,a0
d1,c1,e0,g0,h1,b1,f0,a0
d1,c1,e0,g0,h1,b1,f0,a0
d1,c1,e0,g0,h1,b1,f0,a0
d1,c1,e0,g0,h1,b1,f0,a0
d1,c1,e0,g0,h1,b1,f0,a0
d1,c1,e0,g0,h1,b1,f0,a0
d1,c1,e0,g0,h1,b1,f0,a1
d1,c1,e0,g0,h1,b1,f0,a1
d1,c1,e0,g0,h1,b1,f0,a1
d1,c1,e0,g0,h1,b1,f0,a1
d1,c1,e0,g0,h1,b1,f0,a1
d1,c1,e0,g0,h1,b1,f0,a1
d1,c1,e0,g0,h1,b1,f0,a1
d1,c1,e0,g0,h1,b1,f0,a1
d1,c1,e0,g0,h1,b1,f0,a1
d1,c1,e0,g0,h1,b1,f0,a1
d1,c1,e0,g0,h1,b1,f0,a1
d1,c1,e0,g0,h1,b1,f0,a1
d1,c1,e0,g0,h1,b1,f0,a1
d1,c1,e0,g0,h1,b1,f0,a1
d1,c1,e0,g0,h1,b1,f0,a1
d1,c1,e0,g0,h1,b1,f0,a1
d1,c1,e0,g0,h1,b1,f0,a1
d1,c1,e0,g0,h1,b1,f0,a1
d1,c1,e0,g0,h1,b1,f0,a1
d1,c1,e0,g0,h1,b1,f0,a1
d1,c1,e0,g0,h1,b1,f0,a1
d1,c1,e0,g0,h1,b1,f0,a1
d1,c1,e0,g0,h1,b1,f0,a1
d1,c1,e0,g0,h1,b1,f0,a1
d1,c1,e0,g0,h1,b1,f0,a1
d1,c1,e0,g0,h1,b1,f1,a0
d1,c1,e0,g0,h1,b1,f1,a0
d1,c1,e0,g0,h1,b1,f1,a0
d1,c1,e0,g0,h1,b1,f1,a0
d1,c1,e0,g0,h1,b1,f1,a0
d1,c1,e0,g0,h1,b1,f1,a0
d1,c1,e0,g0,h1,b1,f1,a0
d1,c1,e0,g0,h1,b1,f1,a0
d1,c1,e0,g0,h1,b1,f1,a0
d1,c1,e0,g0,h1,b1,f1,a0
d1,c1,e0,g0,h1,b1,f1,a0
d1,c1,e0,g0,h1,b1,f1,a0
d1,c1,e0,g0,h1,b1,f1,a0
d1,c1,e0,g0,h1,b1,f1,a0
d1,c1,e0,g0,h1,b1,f1,a0
d1,c1,e0,g0,h1,b1,f1,a0
d1,c1,e0,g0,h1,b1,f1,a0
d1,c1,e0,g0,h1,b1,f1,a0
d1,c1,e0,g0,h1,b1,f1,a0
d1,c1,e0,g0,h1,b1,f1,a1
d1,c1,e0,g0,h1,b1,f1,a1
d1,c1,e0,g0,h1,b1,f1,a1
d1,c1,e0,g0,h1,b1,f1,a1
d1,c1,e0,g0,h1,b1,f1,a1
d1,c1,e0,g0,h1,b1,f1,a1
d1,c1,e0,g0,h1,b1,f1,a1
d1,c1,e0,g0,h1,b1,f1,a1
d1,c1,e0,g0,h1,b1,f1,a1
d1,c1,e0,g0,h1,b1,f1,a1
d1,c1,e0,g0,h1,b1,f1,a1
d1,c1,e0,g0,h1,b1,f1,a1
d1,c1,e0,g0,h1,b1,f1,a1
d1,c1,e0,g0,h1,b1,f1,a1
d1,c1,e0,g0,h1,b1,f1,a1
d1,c1,e0,g0,h1,b1,f1,a1
